doc,topic,weight
kl,TOPIC_1,0.0007017552314910457
kl,TOPIC_2,0.9901754230012718
kl,TOPIC_3,0.0007017552435702931
kl,TOPIC_4,0.0007017555113122229
kl,TOPIC_5,0.0007017556897949803
kl,TOPIC_6,0.0007017552438917683
kl,TOPIC_7,0.0007017553198294187
kl,TOPIC_8,0.0007017552584225712
kl,TOPIC_9,0.0007017578931293757
kl,TOPIC_10,0.0007017554323029455
kl,TOPIC_11,0.0007017551851004535
kl,TOPIC_12,0.0007017550814965587
kl,TOPIC_13,0.0007017552674074733
kl,TOPIC_14,0.0007017554408661137
um,TOPIC_0,0.0013605448402716689
um,TOPIC_1,0.0013605455768130735
um,TOPIC_2,0.0013605458717228969
um,TOPIC_3,0.0013605447516737467
um,TOPIC_4,0.9809523675983534
um,TOPIC_5,0.0013605457988298136
